latitude,longitude,heighting,angle_deg,depth_cgr,feature_identification,anomaly_dim_class,depth,length,width,erf_b31g
16.8269733,81.4449506,8.798,349.0,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.8269733,81.4449506,8.797,340.00000000000006,0.5175,Corrosion,AXSL,2.07,25.0,18.0,0.91
16.8269711,81.4449503,8.781,37.5,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.8269706,81.4449503,8.775,349.0,0.5175,Corrosion,CISL,2.07,14.0,23.0,0.91
16.8269703,81.4449503,8.774,26.999999999999996,0.5175,Corrosion,AXSL,2.07,51.0,18.0,0.91
16.8269694,81.4449503,8.767,34.5,0.5175,Corrosion,PINH,2.07,16.0,18.0,0.91
16.8269692,81.4449503,8.766,345.5,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.8269692,81.4449503,8.766,340.00000000000006,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.8269689,81.4449503,8.763,344.5,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.8269675,81.4449503,8.752,21.5,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.8269661,81.4449503,8.741,38.5,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.8269658,81.4449503,8.74,348.5,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.8269653,81.4449503,8.736,348.5,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.8269611,81.4449506,8.702,33.5,0.5175,Corrosion,PITT,2.07,48.0,28.0,0.91
16.8226703,81.4450519,4.245,202.5,0.43,Pipe mill anomaly,PITT,1.72,32.0,18.0,0.91
16.8222686,81.4450739,8.517,216.00000000000003,0.5175,Corrosion,AXSL,2.07,36.0,20.0,0.91
16.8222525,81.4450683,8.548,241.99999999999997,0.5175,Corrosion cluster,PITT,2.07,39.0,49.0,0.91
16.8222428,81.4450625,8.569,256.0,0.5175,Corrosion,AXSL,2.07,22.0,18.0,0.91
16.8212194,81.4433525,9.069,245.5,0.43,Pipe mill anomaly,PITT,1.72,28.0,18.0,0.91
16.8202664,81.4417308,8.145,33.5,0.43,Pipe mill anomaly,PITT,1.72,47.0,24.0,0.91
16.8192828,81.4400928,8.103,4.499999999999998,0.473,Girth weld anomaly,PITT,1.892,47.0,44.0,
16.8183378,81.4384975,7.149,102.49999999999999,0.43,Pipe mill anomaly,PITT,1.72,47.0,30.0,0.91
16.8183306,81.4384856,7.133,147.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,43.0,25.0,0.91
16.8175292,81.4371417,6.822,236.00000000000003,0.43,Pipe mill anomaly,AXGR,1.72,51.0,21.0,0.91
16.8175222,81.4371297,6.806,14.999999999999998,0.43,Pipe mill anomaly,PITT,1.72,34.0,19.0,0.91
16.8175106,81.4371106,6.774,132.0,0.43,Pipe mill anomaly,PITT,1.72,33.0,20.0,0.91
16.8162428,81.4349697,5.788,335.50000000000006,0.43,Pipe mill anomaly,AXGR,1.72,38.0,18.0,0.91
16.8160925,81.4347192,5.596,23.0,0.43,Pipe mill anomaly,PITT,1.72,24.0,18.0,0.91
16.8145125,81.4320372,5.692,190.0,0.43,Pipe mill anomaly,PITT,1.72,20.0,18.0,0.91
16.8138425,81.4309278,5.891,1.999999999999995,0.43,Pipe mill anomaly,PITT,1.72,32.0,18.0,0.91
16.8135397,81.4304017,5.743,297.0,0.43,Pipe mill anomaly,PITT,1.72,40.0,21.0,0.91
16.8134822,81.4303011,5.763,42.50000000000001,0.43,Pipe mill anomaly,AXGR,1.72,37.0,18.0,0.91
16.8123697,81.4284353,5.06,102.0,0.43,Pipe mill anomaly,PITT,1.72,25.0,20.0,0.91
16.8118831,81.4275992,5.127,114.00000000000001,0.43,Pipe mill anomaly,AXGR,1.72,39.0,18.0,0.91
16.8106736,81.4255792,3.824,29.999999999999996,0.56925,Longitudinal weld anomaly,,2.277,65.0,32.0,
16.8100436,81.4235842,4.473,296.00000000000006,0.43,Pipe mill anomaly,PITT,1.72,43.0,24.0,0.91
16.8087133,81.4169247,4.513,125.00000000000001,0.43,Pipe mill anomaly,PITT,1.72,49.0,33.0,0.91
16.80871,81.4169094,4.514,109.49999999999997,0.43,Pipe mill anomaly,PITT,1.72,30.0,18.0,0.91
16.8086403,81.4165706,4.525,84.49999999999999,0.43,Pipe mill anomaly,PITT,1.72,35.0,19.0,0.91
16.8084761,81.4157372,4.166,91.00000000000001,0.43,Pipe mill anomaly,AXGR,1.72,72.0,18.0,0.91
16.8079397,81.4129953,3.959,200.5,0.43,Pipe mill anomaly,PITT,1.72,30.0,18.0,0.91
16.8072264,81.4096553,2.624,240.99999999999997,0.0,Milling,,0.0,14.0,18.0,
16.8071678,81.4093697,2.214,26.5,0.5175,Pipe mill anomaly,AXSL,2.07,21.0,18.0,0.91
16.8067103,81.4069447,4.731,243.0,0.43,Pipe mill anomaly,PITT,1.72,21.0,18.0,0.91
16.8064769,81.4058281,4.988,28.0,0.43,Pipe mill anomaly,PITT,1.72,31.0,18.0,0.91
16.8063558,81.4052136,5.114,322.0,0.43,Pipe mill anomaly,PITT,1.72,32.0,18.0,0.91
16.8060467,81.40368,4.794,227.50000000000003,0.43,Pipe mill anomaly,PITT,1.72,25.0,18.0,0.91
16.805885,81.4028683,4.79,238.50000000000003,0.43,Pipe mill anomaly,AXGR,1.72,42.0,18.0,0.91
16.8056506,81.4016786,4.933,257.0,0.43,Pipe mill anomaly,PITT,1.72,32.0,20.0,0.91
16.8054408,81.4006367,4.647,134.0,0.43,Pipe mill anomaly,PITT,1.72,37.0,24.0,0.91
16.8050539,81.3987028,5.368,29.500000000000004,0.43,Pipe mill anomaly,CISL,1.72,12.0,18.0,0.91
16.8050019,81.3984353,5.351,61.0,0.43,Pipe mill anomaly,AXGR,1.72,37.0,18.0,0.91
16.8048392,81.3976317,4.962,206.5,0.43,Pipe mill anomaly,PITT,1.72,30.0,19.0,0.91
16.8048142,81.3975086,4.87,62.000000000000014,0.43,Pipe mill anomaly,AXGR,1.72,37.0,18.0,0.91
16.8037839,81.3923944,4.925,283.0,0.43,Pipe mill anomaly,PITT,1.72,33.0,19.0,0.91
16.8035556,81.391265,4.825,358.49999999999994,0.43,Pipe mill anomaly,AXGR,1.72,45.0,22.0,0.91
16.8035542,81.3912581,4.829,204.5,0.43,Pipe mill anomaly,AXGR,1.72,36.0,18.0,0.91
16.8031372,81.3892189,5.144,17.0,0.43,Pipe mill anomaly,PITT,1.72,32.0,19.0,0.91
16.8029717,81.3883825,4.83,40.0,0.43,Pipe mill anomaly,PITT,1.72,33.0,18.0,0.91
16.8026733,81.3869061,5.368,20.499999999999996,0.43,Pipe mill anomaly,PITT,1.72,25.0,21.0,0.91
16.8024267,81.3856661,5.531,52.50000000000001,0.43,Pipe mill anomaly,PITT,1.72,28.0,19.0,0.91
16.8024025,81.3855503,5.495,256.5,0.43,Pipe mill anomaly,PITT,1.72,31.0,21.0,0.91
16.8023958,81.3855189,5.481,240.50000000000006,0.43,Pipe mill anomaly,PITT,1.72,34.0,21.0,0.91
16.8022675,81.3848797,5.192,110.0,0.43,Pipe mill anomaly,CISL,1.72,12.0,18.0,0.91
16.8017497,81.3822475,5.842,296.50000000000006,0.43,Pipe mill anomaly,AXGR,1.72,57.0,19.0,0.91
16.8009522,81.3782433,5.132,288.5,0.43,Pipe mill anomaly,PITT,1.72,32.0,18.0,0.91
16.8008536,81.3777472,5.055,354.5,0.43,Pipe mill anomaly,PITT,1.72,32.0,25.0,0.91
16.8004089,81.3755556,4.543,155.5,0.43,Pipe mill anomaly,AXGR,1.72,54.0,27.0,0.91
16.7991464,81.3693464,5.691,217.0,0.43,Pipe mill anomaly,PITT,1.72,32.0,25.0,0.91
16.7987839,81.3675419,6.349,343.5,0.43,Pipe mill anomaly,PITT,1.72,34.0,18.0,0.91
16.7981256,81.3642953,5.708,0.0,0.43,Pipe mill anomaly,PITT,1.72,35.0,19.0,0.91
16.7975022,81.36121,5.042,340.00000000000006,0.43,Pipe mill anomaly,AXGR,1.72,58.0,22.0,0.91
16.7957311,81.3524042,4.705,3.4999999999999982,0.43,Pipe mill anomaly,CISL,1.72,12.0,18.0,0.91
16.7956694,81.3520947,4.662,41.99999999999999,0.43,Pipe mill anomaly,AXGR,1.72,58.0,21.0,0.91
16.7951447,81.3494817,3.998,189.0,0.43,Pipe mill anomaly,AXGR,1.72,57.0,18.0,0.91
16.7947972,81.3478331,4.491,138.5,0.43,Pipe mill anomaly,PITT,1.72,31.0,19.0,0.91
16.7946744,81.3472253,4.804,281.0,0.43,Pipe mill anomaly,PITT,1.72,41.0,27.0,0.91
16.7943911,81.3458642,4.407,336.50000000000006,0.43,Pipe mill anomaly,PITT,1.72,34.0,22.0,0.91
16.7943872,81.3458456,4.402,224.5,0.43,Pipe mill anomaly,PITT,1.72,28.0,18.0,0.91
16.7943381,81.3456097,4.433,175.5,0.43,Pipe mill anomaly,PITT,1.72,24.0,18.0,0.91
16.7943381,81.3456092,4.433,165.0,0.43,Pipe mill anomaly,PITT,1.72,19.0,18.0,0.91
16.7931483,81.3397444,4.28,217.99999999999997,0.43,Pipe mill anomaly,PITT,1.72,33.0,23.0,0.91
16.7931397,81.3396997,4.257,80.0,0.43,Pipe mill anomaly,PITT,1.72,72.0,41.0,0.91
16.7930597,81.3392756,4.024,208.50000000000003,0.43,Pipe mill anomaly,PITT,1.72,31.0,20.0,0.91
16.7915372,81.3316261,5.1,57.00000000000001,0.43,Pipe mill anomaly,PITT,1.72,21.0,18.0,0.91
16.7914842,81.3313469,5.376,104.5,0.43,Pipe mill anomaly,PITT,1.72,18.0,18.0,0.91
16.7907031,81.3274675,3.53,352.0,0.43,Pipe mill anomaly,PITT,1.72,18.0,18.0,0.91
16.7901756,81.3249914,4.664,0.0,0.43,Pipe mill anomaly,AXGR,1.72,49.0,22.0,0.91
16.7901008,81.3247847,4.435,147.00000000000003,0.43,Pipe mill anomaly,AXGR,1.72,38.0,19.0,0.91
16.7900858,81.3247436,4.374,240.99999999999997,0.43,Pipe mill anomaly,PITT,1.72,23.0,18.0,0.91
16.7898089,81.323975,4.424,54.00000000000001,0.43,Corrosion,AXGR,1.72,67.0,20.0,0.91
16.7879803,81.3175225,3.754,166.49999999999997,0.43,Pipe mill anomaly,PITT,1.72,52.0,31.0,0.91
16.7877469,81.3161511,3.69,71.5,0.43,Pipe mill anomaly,PITT,1.72,23.0,18.0,0.91
16.7867739,81.3105622,3.296,230.5,0.43,Pipe mill anomaly,PITT,1.72,39.0,20.0,0.91
16.7840883,81.2950069,1.47,18.499999999999996,0.43,Pipe mill anomaly,PITT,1.72,21.0,22.0,0.91
16.7840858,81.2949925,1.466,45.0,0.43,Pipe mill anomaly,PITT,1.72,27.0,19.0,0.91
16.7840458,81.2947758,1.492,138.0,0.43,Pipe mill anomaly,PITT,1.72,22.0,18.0,0.91
16.783585,81.2920333,2.122,141.0,0.43,Pipe mill anomaly,AXGR,1.72,38.0,18.0,0.91
16.7821811,81.2838831,1.229,185.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,52.0,28.0,0.91
16.7821808,81.2838819,1.229,185.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,49.0,28.0,0.91
16.78206,81.2831603,1.356,8.000000000000055,0.43,Pipe mill anomaly,AXGR,1.72,39.0,18.0,0.91
16.7818489,81.281975,1.814,84.49999999999999,0.43,Pipe mill anomaly,PITT,1.72,42.0,26.0,0.91
16.7788836,81.2650528,0.702,304.5,0.5175,Pipe mill anomaly,AXSL,2.07,28.0,19.0,0.91
16.7771131,81.2574114,2.431,83.0,0.731,Pipe mill anomaly,CIGR,2.924,27.0,54.0,0.91
16.77619,81.2546017,2.227,200.5,0.43,Pipe mill anomaly,PITT,1.72,53.0,28.0,0.91
16.7755536,81.2526353,2.567,14.499999999999945,0.43,Pipe mill anomaly,PITT,1.72,32.0,19.0,0.91
16.7750878,81.2512128,2.795,129.0,0.602,Pipe mill anomaly,PITT,2.408,80.0,45.0,0.92
16.7737267,81.2470611,2.746,73.50000000000001,0.43,Pipe mill anomaly,AXGR,1.72,43.0,20.0,0.91
16.7724494,81.2431719,3.31,259.5,0.43,Pipe mill anomaly,CISL,1.72,12.0,18.0,0.91
16.7723667,81.2429289,3.522,28.0,0.43,Pipe mill anomaly,PITT,1.72,28.0,19.0,0.91
16.7714647,81.2390442,4.261,129.0,0.0,Girth weld irregularity,,0.0,20.0,54.0,
16.77146,81.2387553,4.251,28.0,0.635,Pipe mill anomaly,PINH,2.54,20.0,18.0,0.91
16.7714247,81.2369117,6.543,136.0,0.635,Corrosion,AXSL,2.54,34.0,18.0,0.91
16.7714247,81.2369097,6.544,137.0,0.635,Corrosion,PINH,2.54,19.0,20.0,0.91
16.7714244,81.2369067,6.547,311.5,0.635,Corrosion,PINH,2.54,16.0,18.0,0.91
16.7714244,81.2369064,6.547,48.99999999999999,0.635,Corrosion,AXSL,2.54,33.0,18.0,0.91
16.7714244,81.236905,6.548,26.0,0.635,Corrosion,PINH,2.54,15.0,18.0,0.91
16.7714244,81.2369047,6.548,57.5,0.635,Corrosion,PINH,2.54,16.0,18.0,0.91
16.7714244,81.2369047,6.548,310.5,0.635,Corrosion,AXSL,2.54,46.0,21.0,0.91
16.7714244,81.2369039,6.549,311.0,0.635,Corrosion,PINH,2.54,20.0,18.0,0.91
16.7714244,81.2369017,6.55,117.5,0.635,Corrosion,PINH,2.54,13.0,18.0,0.91
16.7714242,81.2368764,6.563,51.50000000000001,0.635,Corrosion,AXSL,2.54,30.0,18.0,0.91
16.7714242,81.2368764,6.563,44.5,0.635,Corrosion,PINH,2.54,17.0,18.0,0.91
16.7714242,81.2368758,6.563,48.99999999999999,0.635,Corrosion,AXSL,2.54,35.0,19.0,0.91
16.7714242,81.2368731,6.563,53.0,0.635,Corrosion,PINH,2.54,12.0,18.0,0.91
16.7714242,81.2368728,6.563,248.00000000000006,0.635,Corrosion,PINH,2.54,15.0,18.0,0.91
16.7714242,81.2368725,6.563,139.5,0.635,Corrosion,PINH,2.54,14.0,18.0,0.91
16.7714242,81.2368725,6.563,349.0,0.635,Corrosion,PINH,2.54,19.0,18.0,0.91
16.7714242,81.2368725,6.563,154.00000000000003,0.635,Corrosion,PINH,2.54,20.0,18.0,0.91
16.7714239,81.2368636,6.564,4.499999999999998,0.635,Corrosion,PINH,2.54,14.0,18.0,0.91
16.7713256,81.2306867,4.703,261.5,0.0,Girth weld irregularity,,0.0,23.0,54.0,
16.7711731,81.2217861,7.279,163.0,0.43,Pipe mill anomaly,PITT,1.72,36.0,19.0,0.91
16.7711539,81.2208247,6.835,239.0,0.43,Pipe mill anomaly,AXGR,1.72,49.0,19.0,0.91
16.7711153,81.2188964,7.478,143.0,0.43,Pipe mill anomaly,PITT,1.72,37.0,22.0,0.91
16.7711139,81.2187194,7.666,336.50000000000006,0.43,Pipe mill anomaly,PITT,1.72,22.0,18.0,0.91
16.7711114,81.2185033,7.711,339.00000000000006,0.43,Pipe mill anomaly,AXGR,1.72,38.0,18.0,0.91
16.7710403,81.2166278,8.143,135.0,0.43,Pipe mill anomaly,PITT,1.72,48.0,30.0,0.91
16.7710308,81.2163942,7.598,241.99999999999997,0.43,Pipe mill anomaly,PITT,1.72,38.0,20.0,0.91
16.77265,81.2138164,9.119,70.0,0.43,Pipe mill anomaly,PITT,1.72,42.0,28.0,0.91
16.7725167,81.2104564,9.067,49.49999999999999,0.43,Pipe mill anomaly,PITT,1.72,44.0,26.0,0.91
16.7723442,81.2060117,9.649,133.0,0.43,Pipe mill anomaly,PITT,1.72,30.0,19.0,0.91
16.7723425,81.2059603,9.652,336.99999999999994,0.43,Pipe mill anomaly,PITT,1.72,19.0,18.0,0.91
16.7721831,81.2020758,10.664,254.5,0.43,Pipe mill anomaly,PITT,1.72,43.0,27.0,0.91
16.7718636,81.1932417,12.239,237.49999999999997,0.43,Pipe mill anomaly,AXGR,1.72,56.0,19.0,0.91
16.771935,81.1921497,11.13,140.5,0.43,Pipe mill anomaly,CISL,1.72,12.0,18.0,0.91
16.7719494,81.1918775,12.108,234.0,0.43,Pipe mill anomaly,PITT,1.72,22.0,18.0,0.91
16.7720669,81.1899508,12.458,132.49999999999997,0.43,Pipe mill anomaly,PITT,1.72,24.0,18.0,0.91
16.7720878,81.1894831,12.975,31.500000000000007,0.43,Pipe mill anomaly,AXGR,1.72,61.0,18.0,0.91
16.7721581,81.1761778,14.963,105.0,0.43,Pipe mill anomaly,AXGR,1.72,60.0,30.0,0.91
16.7702161,81.1711119,14.144,213.0,0.43,Pipe mill anomaly,PITT,1.72,19.0,19.0,0.91
16.7691614,81.168355,13.74,49.49999999999999,0.43,Pipe mill anomaly,PITT,1.72,35.0,22.0,0.91
16.7691289,81.1682722,13.604,191.0,0.43,Pipe mill anomaly,PITT,1.72,32.0,19.0,0.91
16.7681472,81.1654753,13.996,326.5,0.5175,Pipe mill anomaly,AXSL,2.07,25.0,18.0,0.91
16.7680969,81.1652622,14.171,308.0,0.5175,Pipe mill anomaly,AXSL,2.07,31.0,18.0,0.91
16.7685478,81.1616089,15.154,209.00000000000003,0.5175,Corrosion,AXSL,2.07,31.0,18.0,0.91
16.7685483,81.1616081,15.154,211.0,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7685486,81.1616075,15.153,155.5,0.5175,Corrosion,PINH,2.07,16.0,18.0,0.91
16.7685489,81.1616072,15.153,212.0,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7685497,81.1616061,15.152,218.99999999999997,0.5175,Corrosion,PINH,2.07,17.0,18.0,0.91
16.7685506,81.1616047,15.151,152.0,0.5175,Corrosion,PINH,2.07,19.0,18.0,0.91
16.7685506,81.1616047,15.151,231.00000000000003,0.5175,Corrosion,AXSL,2.07,30.0,18.0,0.91
16.7685508,81.1616044,15.15,213.0,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7685511,81.1616039,15.15,213.0,0.5175,Corrosion,PINH,2.07,18.0,18.0,0.91
16.7685514,81.1616031,15.149,149.0,0.5175,Corrosion,AXSL,2.07,26.0,18.0,0.91
16.7685517,81.1616028,15.149,212.0,0.5175,Corrosion,PINH,2.07,18.0,18.0,0.91
16.7685522,81.1616017,15.148,153.50000000000003,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7685522,81.1616014,15.148,149.5,0.5175,Corrosion,PINH,2.07,19.0,18.0,0.91
16.7685528,81.1616011,15.148,154.00000000000003,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7685528,81.1616006,15.147,118.00000000000001,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7685533,81.1616,15.147,155.0,0.5175,Corrosion,AXSL,2.07,27.0,20.0,0.91
16.7685533,81.1615997,15.147,150.0,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7685536,81.1615994,15.147,155.5,0.5175,Corrosion,AXSL,2.07,25.0,18.0,0.91
16.7685536,81.1615994,15.147,150.5,0.5175,Corrosion,AXSL,2.07,21.0,18.0,0.91
16.7685539,81.1615989,15.146,150.99999999999997,0.5175,Corrosion,AXSL,2.07,24.0,19.0,0.91
16.7685542,81.1615983,15.146,214.50000000000003,0.5175,Corrosion,AXSL,2.07,32.0,20.0,0.91
16.7685544,81.1615978,15.146,244.0,0.5175,Corrosion,AXSL,2.07,25.0,18.0,0.91
16.768555,81.1615964,15.145,237.00000000000003,0.5175,Corrosion,AXSL,2.07,23.0,18.0,0.91
16.7685561,81.1615939,15.145,219.49999999999997,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7685561,81.1615936,15.145,215.0,0.5175,Corrosion cluster,AXSL,2.07,49.0,19.0,0.91
16.7685564,81.1615931,15.145,220.0,0.5175,Corrosion,PINH,2.07,18.0,18.0,0.91
16.7685572,81.1615914,15.145,215.0,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7685572,81.1615911,15.145,143.5,0.5175,Corrosion,AXSL,2.07,25.0,18.0,0.91
16.7685572,81.1615911,15.145,120.99999999999999,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7685572,81.1615908,15.145,214.50000000000003,0.5175,Corrosion,AXSL,2.07,22.0,18.0,0.91
16.7685578,81.1615894,15.146,150.5,0.5175,Corrosion,AXSL,2.07,46.0,18.0,0.91
16.7685581,81.1615883,15.146,216.5,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7685583,81.1615881,15.146,223.99999999999997,0.5175,Corrosion,AXSL,2.07,22.0,18.0,0.91
16.7685586,81.1615864,15.147,217.5,0.5175,Corrosion,AXSL,2.07,22.0,18.0,0.91
16.7685592,81.1615853,15.147,155.0,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7685594,81.1615842,15.148,153.50000000000003,0.5175,Corrosion,PINH,2.07,16.0,18.0,0.91
16.7685594,81.1615836,15.148,153.50000000000003,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7685597,81.1615833,15.148,154.5,0.5175,Corrosion,AXSL,2.07,40.0,18.0,0.91
16.7685597,81.1615831,15.148,132.0,0.5175,Corrosion,PINH,2.07,16.0,18.0,0.91
16.7685597,81.1615831,15.148,150.0,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7685597,81.1615825,15.149,157.5,0.5175,Corrosion,AXSL,2.07,33.0,18.0,0.91
16.76856,81.1615817,15.149,152.0,0.5175,Corrosion,AXSL,2.07,21.0,18.0,0.91
16.76856,81.1615817,15.149,156.0,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7685606,81.1615781,15.152,226.50000000000003,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7685608,81.1615772,15.153,134.0,0.5175,Corrosion,AXSL,2.07,23.0,19.0,0.91
16.7685614,81.1615733,15.158,150.99999999999997,0.5175,Corrosion,PINH,2.07,16.0,18.0,0.91
16.7685614,81.1615733,15.158,159.50000000000003,0.5175,Corrosion,AXSL,2.07,26.0,18.0,0.91
16.7685614,81.1615733,15.158,155.5,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7685614,81.1615731,15.159,150.5,0.5175,Corrosion,PINH,2.07,19.0,18.0,0.91
16.7685614,81.1615731,15.159,154.5,0.5175,Corrosion,AXSL,2.07,24.0,18.0,0.91
16.7685614,81.1615719,15.161,146.00000000000003,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7685617,81.1615717,15.161,136.5,0.5175,Corrosion,AXSL,2.07,55.0,18.0,0.91
16.7685617,81.1615714,15.161,218.99999999999997,0.5175,Corrosion,AXSL,2.07,22.0,18.0,0.91
16.7685617,81.1615706,15.163,153.0,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7685617,81.1615692,15.165,136.5,0.5175,Corrosion,AXSL,2.07,26.0,18.0,0.91
16.7685617,81.1615689,15.166,141.0,0.5175,Corrosion,AXSL,2.07,22.0,18.0,0.91
16.7685617,81.1615675,15.168,158.0,0.5175,Corrosion,AXSL,2.07,49.0,19.0,0.91
16.7685619,81.1615656,15.172,208.00000000000003,0.5175,Corrosion,PINH,2.07,18.0,18.0,0.91
16.7685619,81.1615647,15.174,212.0,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7685619,81.1615639,15.176,162.0,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7685619,81.1615639,15.176,144.0,0.5175,Corrosion,AXSL,2.07,23.0,18.0,0.91
16.7685619,81.1615633,15.178,221.5,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7685617,81.1615611,15.183,146.49999999999994,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7685617,81.1615592,15.188,160.0,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7685614,81.1615578,15.192,223.50000000000003,0.5175,Corrosion,PINH,2.07,12.0,19.0,0.91
16.7685611,81.1615556,15.198,206.5,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7685611,81.161555,15.199,217.5,0.5175,Corrosion,PINH,2.07,17.0,18.0,0.91
16.7685608,81.1615536,15.204,203.5,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7685608,81.1615528,15.206,164.5,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7685606,81.1615514,15.21,167.0,0.5175,Corrosion,AXSL,2.07,27.0,18.0,0.91
16.7685606,81.1615511,15.211,153.0,0.5175,Corrosion,PINH,2.07,17.0,18.0,0.91
16.7685606,81.1615508,15.211,204.5,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7685603,81.16155,15.213,173.0,0.5175,Corrosion,PINH,2.07,16.0,18.0,0.91
16.7685594,81.1615453,15.226,215.0,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7685592,81.1615444,15.228,212.0,0.5175,Corrosion,PINH,2.07,19.0,18.0,0.91
16.7685583,81.1615411,15.234,175.5,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7685581,81.1615408,15.235,203.5,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7685578,81.1615392,15.239,195.0,0.5175,Corrosion,AXSL,2.07,22.0,18.0,0.91
16.7685572,81.1615378,15.241,196.49999999999997,0.5175,Corrosion,AXSL,2.07,36.0,18.0,0.91
16.7685569,81.1615367,15.243,196.49999999999997,0.5175,Corrosion,AXSL,2.07,21.0,18.0,0.91
16.7681542,81.1601189,14.896,289.5,0.43,Pipe mill anomaly,PITT,1.72,29.0,20.0,0.91
16.7677708,81.1587611,15.303,178.0,0.43,Pipe mill anomaly,PITT,1.72,20.0,18.0,0.91
16.7668242,81.1554169,15.642,53.50000000000001,0.43,Pipe mill anomaly,PITT,1.72,34.0,18.0,0.91
16.764485,81.1484697,14.307,72.0,0.43,Pipe mill anomaly,PITT,1.72,19.0,18.0,0.91
16.7641669,81.1471297,13.969,168.50000000000003,0.43,Pipe mill anomaly,CISL,1.72,16.0,18.0,0.91
16.7641458,81.1470392,14.026,307.5,0.43,Pipe mill anomaly,PITT,1.72,23.0,18.0,0.91
16.7637114,81.14516,13.157,168.50000000000003,0.43,Pipe mill anomaly,PITT,1.72,19.0,21.0,0.91
16.7628508,81.1415192,12.585,213.5,0.43,Pipe mill anomaly,AXGR,1.72,78.0,18.0,0.92
16.7628478,81.1415056,12.597,259.0,0.43,Pipe mill anomaly,AXGR,1.72,49.0,18.0,0.91
16.7625086,81.1400614,13.465,148.50000000000003,0.43,Pipe mill anomaly,AXGR,1.72,48.0,21.0,0.91
16.7623606,81.137965,12.808,161.5,0.43,Pipe mill anomaly,PITT,1.72,29.0,18.0,0.91
16.7623731,81.1378669,12.827,209.50000000000003,0.43,Pipe mill anomaly,PITT,1.72,24.0,18.0,0.91
16.7623819,81.1377936,12.823,316.50000000000006,0.43,Pipe mill anomaly,PITT,1.72,20.0,18.0,0.91
16.7625297,81.1363956,13.901,241.99999999999997,0.43,Pipe mill anomaly,PITT,1.72,42.0,24.0,0.91
16.7628489,81.1315686,13.536,332.0,0.43,Pipe mill anomaly,PITT,1.72,22.0,18.0,0.91
16.7632153,81.1211322,14.12,248.00000000000006,0.43,Pipe mill anomaly,PITT,1.72,25.0,18.0,0.91
16.7614133,81.1149303,14.609,228.50000000000006,0.43,Pipe mill anomaly,AXGR,1.72,66.0,18.0,0.91
16.7603944,81.1101061,15.594,182.50000000000003,0.516,Pipe mill anomaly,PITT,2.064,32.0,27.0,0.91
16.76018,81.1090278,15.639,235.0,0.43,Pipe mill anomaly,PITT,1.72,22.0,18.0,0.91
16.7601858,81.1087831,15.738,120.00000000000001,0.43,Pipe mill anomaly,PITT,1.72,33.0,20.0,0.91
